child,timestamp,measureName,measureVal,activity
2,671,proximity:,81,cw
2,671,look:,left,cw
2,671,proximity:,88,cw
2,672,proximity:,101,cw
2,672,proximity:,108,cw
2,672,proximity:,115,cw
2,672,look:,left,cw
2,673,proximity:,130,cw
2,673,proximity:,118,cw
2,673,proximity:,124,cw
2,673,look:,left,cw
2,674,proximity:,117,cw
2,674,proximity:,130,cw
2,674,proximity:,124,cw
2,674,look:,left,cw
2,674,proximity:,132,cw
2,675,proximity:,138,cw
2,675,look:,left,cw
2,676,look:,left,cw
2,676,proximity:,125,cw
2,676,proximity:,150,cw
2,677,proximity:,130,cw
2,677,proximity:,136,cw
2,677,look:,left,cw
2,678,look:,left,cw
2,679,look:,left,cw
2,680,look:,left,cw
2,680,proximity:,128,cw
2,681,proximity:,107,cw
2,681,proximity:,101,cw
2,682,proximity:,108,cw
2,683,proximity:,114,cw
2,683,proximity:,128,cw
2,683,proximity:,109,cw
2,683,proximity:,120,cw
2,684,proximity:,104,cw
2,684,look:,left,cw
2,684,proximity:,120,cw
2,684,proximity:,91,cw
2,684,proximity:,116,cw
2,684,proximity:,110,cw
2,685,look:,left,cw
2,685,proximity:,104,cw
2,685,proximity:,86,cw
2,685,proximity:,94,cw
2,686,proximity:,100,cw
2,686,proximity:,106,cw
2,686,look:,left,cw
2,687,proximity:,90,cw
2,687,proximity:,106,cw
2,687,look:,left,cw
2,688,look:,left,cw
2,689,look:,left,cw
2,689,proximity:,117,cw
2,691,proximity:,106,cw
2,692,proximity:,118,cw
2,695,proximity:,133,cw
2,695,novelty:,70.3807830811,cw
2,695,look:,left,cw
2,695,proximity:,127,cw
2,696,proximity:,137,cw
2,696,look:,left,cw
2,696,proximity:,125,cw
2,696,proximity:,133,cw
2,697,proximity:,107,cw
2,697,proximity:,121,cw
2,697,look:,left,cw
2,697,proximity:,115,cw
2,698,proximity:,109,cw
2,698,look:,left,cw
2,699,proximity:,116,cw
2,699,proximity:,128,cw
2,699,look:,left,cw
2,700,proximity:,134,cw
2,700,proximity:,120,cw
2,700,proximity:,126,cw
2,701,look:,left,cw
2,701,proximity:,137,cw
2,702,look:,left,cw
2,702,proximity:,148,cw
2,702,proximity:,124,cw
2,703,look:,left,cw
2,703,proximity:,137,cw
2,704,proximity:,129,cw
2,704,proximity:,144,cw
2,705,proximity:,99,cw
2,705,proximity:,93,cw
2,705,look:,left,cw
2,705,proximity:,144,cw
2,706,proximity:,132,cw
2,706,proximity:,139,cw
2,706,proximity:,131,cw
2,706,look:,left,cw
2,707,proximity:,137,cw
2,707,look:,left,cw
2,708,look:,left,cw
2,709,proximity:,122,cw
2,709,proximity:,102,cw
2,709,look:,left,cw
2,710,proximity:,132,cw
2,710,proximity:,108,cw
2,710,proximity:,142,cw
2,711,look:,left,cw
2,711,proximity:,151,cw
2,711,proximity:,140,cw
2,711,proximity:,147,cw
2,712,look:,left,cw
2,712,proximity:,141,cw
2,713,look:,left,cw
2,713,look:,left,cw
2,713,proximity:,147,cw
2,714,proximity:,138,cw
2,715,look:,left,cw
2,715,proximity:,123,cw
2,716,proximity:,93,cw
2,716,proximity:,104,cw
2,718,look:,left,cw
2,718,proximity:,118,cw
2,718,proximity:,129,cw
2,720,look:,left,cw
2,720,proximity:,98,cw
2,726,proximity:,131,cw
2,726,novelty:,95.7418365479,cw
2,727,proximity:,118,cw
2,727,proximity:,134,cw
2,727,proximity:,122,cw
2,727,novelty:,5.8331580162,cw
2,728,proximity:,103,cw
2,728,proximity:,128,cw
2,729,proximity:,91,cw
2,729,novelty:,7.5285792351,cw
2,732,look:,left,cw
2,732,proximity:,130,cw
2,732,novelty:,18.210521698,cw
2,733,proximity:,117,cw
2,733,novelty:,9.9785652161,cw
2,735,proximity:,105,cw
2,735,novelty:,24.2707767487,cw
2,735,proximity:,111,cw
2,736,look:,left,cw
2,736,proximity:,101,cw
2,736,proximity:,90,cw
2,736,proximity:,102,cw
2,736,proximity:,93,cw
2,736,proximity:,110,cw
2,737,look:,left,cw
2,738,proximity:,119,cw
2,740,look:,left,cw
2,741,look:,left,cw
2,741,proximity:,127,cw
2,741,proximity:,134,cw
2,742,look:,left,cw
2,744,proximity:,112,cw
2,745,proximity:,105,cw
2,745,look:,left,cw
2,745,proximity:,123,cw
2,745,proximity:,116,cw
2,745,proximity:,123,cw
2,746,proximity:,112,cw
2,747,look:,left,cw
2,747,proximity:,105,cw
2,747,proximity:,116,cw
2,748,proximity:,125,cw
2,748,proximity:,110,cw
2,749,proximity:,141,cw
2,749,look:,left,cw
2,751,proximity:,135,cw
2,751,look:,left,cw
2,752,proximity:,125,cw
2,752,proximity:,131,cw
2,752,look:,left,cw
2,752,proximity:,102,cw
2,753,proximity:,88,cw
2,753,proximity:,80,cw
2,754,proximity:,107,cw
2,754,look:,left,cw
2,754,proximity:,94,cw
2,755,proximity:,79,cw
2,755,proximity:,67,cw
2,755,look:,robot,cw
2,756,novelty:,26.4562683105,cw
2,756,movement:,2096,cw
2,756,movement:,-14880,cw
2,756,movement:,-11648,cw
2,756,proximity:,76,cw
2,756,movement:,23856,cw
2,757,look:,robot,cw
2,757,proximity:,87,cw
2,757,movement:,-20672,cw
2,757,proximity:,75,cw
2,757,movement:,-32336,cw
2,757,proximity:,64,cw
2,757,movement:,15984,cw
2,757,proximity:,57,cw
2,757,movement:,25184,cw
2,757,movement:,3136,cw
2,758,movement:,9088,cw
2,758,look:,robot,cw
2,758,movement:,-24848,cw
2,758,movement:,23392,cw
2,758,movement:,5792,cw
2,759,proximity:,70,cw
2,759,movement:,19232,cw
2,759,look:,robot,cw
2,759,movement:,3728,cw
2,759,proximity:,76,cw
2,760,movement:,1248,cw
2,760,look:,robot,cw
2,760,movement:,8048,cw
2,760,proximity:,91,cw
2,760,movement:,12816,cw
2,760,proximity:,101,cw
2,760,movement:,1056,cw
2,760,proximity:,107,cw
2,761,movement:,-3728,cw
2,761,look:,left,cw
2,761,proximity:,91,cw
2,761,proximity:,107,cw
2,761,proximity:,100,cw
2,762,proximity:,87,cw
2,762,movement:,-3472,cw
2,762,proximity:,101,cw
2,762,look:,left,cw
2,762,movement:,3408,cw
2,762,proximity:,94,cw
2,762,movement:,864,cw
2,763,proximity:,84,cw
2,763,movement:,9344,cw
2,763,proximity:,101,cw
2,763,movement:,-1232,cw
2,763,proximity:,87,cw
2,763,movement:,-3456,cw
2,763,proximity:,73,cw
2,764,proximity:,67,cw
2,768,movement:,11952,cw
2,768,movement:,8512,cw
2,768,movement:,6448,cw
2,769,proximity:,58,cw
2,769,proximity:,65,cw
2,773,movement:,2368,cw
2,774,proximity:,81,cw
2,774,novelty:,20.1369457245,cw
2,774,look:,left,cw
2,774,proximity:,95,cw
2,774,movement:,-624,cw
2,774,proximity:,102,cw
2,774,proximity:,109,cw
2,775,proximity:,100,cw
2,775,look:,left,cw
2,775,novelty:,5.6050519943,cw
2,775,proximity:,92,cw
2,775,look:,robot,cw
2,776,proximity:,85,cw
2,776,proximity:,77,cw
2,776,look:,robot,cw
2,776,proximity:,71,cw
2,777,look:,robot,cw
2,778,look:,robot,cw
2,779,proximity:,80,cw
2,779,proximity:,90,cw
2,779,proximity:,76,cw
2,780,look:,robot,cw
2,780,proximity:,87,cw
2,780,proximity:,79,cw
2,780,look:,left,cw
2,780,proximity:,86,cw
2,781,look:,robot,cw
2,784,proximity:,65,cw
2,784,novelty:,13.8360376358,cw
2,785,proximity:,97,cw
2,785,proximity:,64,cw
2,785,look:,left,cw
2,785,proximity:,75,cw
2,786,proximity:,64,cw
2,786,look:,left,cw
2,786,proximity:,71,cw
2,786,novelty:,5.0591874123,cw
2,787,look:,robot,cw
2,787,look:,left,cw
2,788,look:,robot,cw
2,788,look:,left,cw
2,788,look:,leftrobot,cw
2,789,proximity:,79,cw
2,789,proximity:,86,cw
2,789,proximity:,93,cw
2,789,proximity:,84,cw
2,789,look:,left,cw
2,790,proximity:,91,cw
2,792,proximity:,121,cw
2,792,movement:,1920,cw
2,792,movement:,10592,cw
2,792,look:,left,cw
2,792,proximity:,97,cw
2,792,movement:,384,cw
2,793,proximity:,90,cw
2,793,movement:,13888,cw
2,793,movement:,-7136,cw
2,793,proximity:,81,cw
2,793,movement:,-16992,cw
2,793,proximity:,87,cw
2,793,movement:,-8896,cw
2,793,movement:,2768,cw
2,793,proximity:,79,cw
2,793,novelty:,9.2549695969,cw
2,793,movement:,20992,cw
2,794,movement:,10944,cw
2,794,look:,left,cw
2,794,proximity:,73,cw
2,794,proximity:,67,cw
2,796,look:,robot,cw
2,796,look:,left,cw
2,797,proximity:,60,cw
2,797,movement:,1552,cw
2,797,movement:,9456,cw
2,798,movement:,3632,cw
2,798,movement:,21856,cw
2,798,proximity:,53,cw
2,798,movement:,9904,cw
2,798,movement:,880,cw
2,798,proximity:,61,cw
2,798,look:,robot,cw
2,799,movement:,-1296,cw
2,799,proximity:,54,cw
2,799,movement:,27424,cw
2,799,movement:,-20832,cw
2,799,movement:,20032,cw
2,799,movement:,7312,cw
2,800,movement:,-32688,cw
2,800,movement:,-2048,cw
2,800,proximity:,60,cw
2,800,look:,robot,cw
2,800,proximity:,67,cw
2,801,movement:,-768,cw
2,801,look:,robot,cw
2,802,look:,robot,cw
2,803,movement:,-992,cw
2,803,movement:,-704,cw
2,803,movement:,-800,cw
2,803,look:,robot,cw
2,803,movement:,512,cw
2,804,proximity:,75,cw
2,804,movement:,864,cw
2,804,movement:,1232,cw
2,804,proximity:,84,cw
2,804,movement:,-27824,cw
2,805,proximity:,119,cw
2,805,movement:,-9344,cw
2,805,movement:,10544,cw
2,805,movement:,-18448,cw
2,805,movement:,4640,cw
2,805,movement:,-848,cw
2,805,movement:,-3520,cw
2,805,movement:,-18496,cw
2,806,movement:,4096,cw
2,806,movement:,6160,cw
2,806,movement:,2048,cw
2,806,movement:,9856,cw
2,806,movement:,6384,cw
2,806,movement:,22656,cw
2,806,movement:,27344,cw
2,807,movement:,1264,cw
2,807,proximity:,103,cw
2,807,proximity:,86,cw
2,807,proximity:,80,cw
2,807,proximity:,73,cw
2,808,movement:,-2688,cw
2,808,proximity:,65,cw
2,808,proximity:,80,cw
2,808,novelty:,19.8581581116,cw
2,808,movement:,1728,cw
2,808,proximity:,92,cw
2,808,look:,left,cw
2,808,proximity:,84,cw
2,809,proximity:,96,cw
2,809,proximity:,85,cw
2,809,proximity:,79,cw
2,810,look:,left,cw
2,810,proximity:,86,cw
2,812,proximity:,107,cw
2,812,proximity:,95,cw
2,812,proximity:,79,cw
2,813,proximity:,86,cw
2,813,proximity:,94,cw
2,814,proximity:,82,cw
2,814,proximity:,73,cw
2,814,novelty:,12.2922439575,cw
2,815,proximity:,86,cw
2,815,proximity:,77,cw
2,815,look:,left,cw
2,816,proximity:,91,cw
2,816,proximity:,105,cw
2,816,proximity:,94,cw
2,821,novelty:,44.2132492065,cw
2,821,proximity:,87,cw
2,821,look:,left,cw
2,821,proximity:,95,cw
2,823,proximity:,68,cw
2,823,proximity:,84,cw
2,823,look:,left,cw
2,824,proximity:,77,cw
2,824,proximity:,63,cw
2,825,proximity:,91,cw
2,826,look:,left,cw
2,826,proximity:,121,cw
2,830,proximity:,75,cw
2,830,novelty:,50.4081306458,cw
2,831,proximity:,82,cw
2,831,novelty:,3.7887222767,cw
2,831,look:,left,cw
2,831,proximity:,71,cw
2,832,proximity:,79,cw
2,832,proximity:,91,cw
2,832,look:,left,cw
2,833,proximity:,116,cw
2,833,proximity:,105,cw
2,833,proximity:,93,cw
2,834,proximity:,102,cw
2,834,look:,left,cw
2,834,proximity:,116,cw
2,834,proximity:,128,cw
2,835,proximity:,119,cw
2,835,look:,left,cw
2,836,look:,left,cw
2,838,proximity:,109,cw
2,838,look:,left,cw
2,838,proximity:,119,cw
2,838,proximity:,112,cw
2,839,proximity:,120,cw
2,839,look:,left,cw
2,839,proximity:,105,cw
2,840,proximity:,124,cw
2,840,proximity:,108,cw
2,840,proximity:,96,cw
2,840,proximity:,114,cw
2,840,look:,left,cw
2,840,proximity:,101,cw
2,840,proximity:,94,cw
2,841,look:,left,cw
2,842,look:,left,cw
2,843,proximity:,101,cw
2,843,look:,left,cw
2,843,proximity:,107,cw
2,844,proximity:,99,cw
2,844,look:,left,cw
2,844,proximity:,105,cw
2,845,proximity:,98,cw
2,846,look:,left,cw
2,846,proximity:,106,cw
2,847,proximity:,96,cw
2,847,look:,left,cw
2,847,proximity:,89,cw
2,848,proximity:,82,cw
2,848,look:,left,cw
2,849,proximity:,113,cw
2,849,proximity:,94,cw
2,849,look:,left,cw
2,849,proximity:,103,cw
2,850,look:,robot,cw
2,850,proximity:,91,cw
2,850,novelty:,23.3081760406,cw
2,850,proximity:,77,cw
2,850,look:,left,cw
2,850,proximity:,71,cw
2,851,look:,robot,cw
2,851,proximity:,65,cw
2,852,proximity:,79,cw
2,852,proximity:,86,cw
2,852,proximity:,92,cw
2,852,proximity:,77,cw
2,852,proximity:,70,cw
2,853,movement:,1456,cw
2,853,movement:,4624,cw
2,853,proximity:,64,cw
2,853,movement:,1040,cw
2,853,movement:,7776,cw
2,853,proximity:,71,cw
2,853,movement:,8544,cw
2,853,movement:,752,cw
2,854,proximity:,77,cw
2,854,movement:,-3088,cw
2,854,movement:,1072,cw
2,854,look:,robot,cw
2,855,look:,robot,cw
2,856,proximity:,84,cw
2,858,look:,robot,cw
2,864,look:,left,cw
2,864,novelty:,17.7334346771,cw
2,864,movement:,5632,cw
2,864,movement:,7360,cw
2,864,proximity:,77,cw
2,865,look:,left,cw
2,865,proximity:,83,cw
2,865,proximity:,72,cw
2,866,movement:,2432,cw
2,868,proximity:,78,cw
2,868,look:,left,cw
2,869,proximity:,71,cw
2,869,proximity:,64,cw
2,871,movement:,20048,cw
2,872,movement:,6256,cw
2,872,movement:,2192,cw
2,873,movement:,7216,cw
2,873,movement:,-27424,cw
2,873,movement:,25472,cw
2,873,movement:,7312,cw
2,874,novelty:,8.2920675278,cw
2,874,movement:,7248,cw
2,874,proximity:,72,cw
2,874,movement:,7664,cw
2,874,look:,left,cw
2,875,movement:,-2432,cw
2,875,movement:,-1984,cw
2,875,proximity:,78,cw
2,875,movement:,3616,cw
2,875,movement:,-1232,cw
2,875,look:,left,cw
2,875,movement:,-32704,cw
2,875,movement:,5776,cw
2,876,proximity:,89,cw
2,876,movement:,-512,cw
2,876,proximity:,99,cw
2,876,proximity:,90,cw
2,876,movement:,-272,st
2,876,look:,left,st
2,876,proximity:,99,st
2,876,proximity:,93,st
2,877,movement:,752,st
2,877,proximity:,107,st
2,878,look:,left,st
2,879,look:,left,st
2,880,look:,left,st
2,881,look:,left,st
2,881,movement:,18224,st
2,882,proximity:,90,st
2,882,novelty:,13.895111084,st
2,882,movement:,21248,st
2,882,movement:,19232,st
2,882,movement:,-1376,st
2,882,proximity:,70,st
2,882,look:,left,st
2,882,look:,robot,st
2,883,look:,left,st
2,883,proximity:,83,st
2,884,proximity:,77,st
2,884,look:,left,st
2,884,look:,robot,st
2,885,look:,left,st
2,885,look:,robot,st
2,886,proximity:,71,st
2,886,look:,left,st
2,886,look:,robot,st
2,887,look:,left,st
2,888,look:,robot,st
2,888,look:,left,st
2,889,look:,robot,st
2,889,look:,left,st
2,890,look:,robot,st
2,890,look:,left,st
2,891,look:,robot,st
2,891,look:,left,st
2,892,look:,robot,st
2,892,movement:,-3536,st
2,892,look:,left,st
2,893,proximity:,78,st
2,893,look:,robot,st
2,893,movement:,752,st
2,894,look:,left,st
2,894,proximity:,65,st
2,894,proximity:,59,st
2,894,proximity:,75,st
2,894,movement:,13856,st
2,895,look:,left,st
2,895,proximity:,54,st
2,895,movement:,12848,st
2,895,proximity:,73,st
2,895,movement:,-10992,st
2,895,movement:,4208,st
2,895,movement:,-1776,st
2,896,look:,left,st
2,896,proximity:,81,st
2,896,proximity:,75,st
2,897,look:,left,st
2,897,proximity:,69,st
2,898,look:,left,st
2,899,proximity:,75,st
2,899,look:,left,st
2,899,proximity:,68,st
2,900,proximity:,78,st
2,900,look:,left,st
2,900,proximity:,68,st
2,901,look:,left,st
2,902,look:,left,st
2,904,movement:,4672,st
2,904,movement:,20432,st
2,904,proximity:,74,st
2,904,movement:,2352,st
2,904,movement:,-896,st
2,904,movement:,-3056,st
2,905,proximity:,68,st
2,905,movement:,13856,st
2,905,movement:,19408,st
2,905,proximity:,75,st
2,905,movement:,256,st
2,905,look:,left,st
2,905,movement:,13824,st
2,906,look:,left,st
2,907,movement:,4928,st
2,907,movement:,-1424,st
2,907,movement:,5824,st
2,907,look:,left,st
2,908,proximity:,82,st
2,908,movement:,-3168,st
2,908,look:,left,st
2,909,proximity:,72,st
2,909,proximity:,79,st
2,909,look:,left,st
2,910,look:,robot,st
2,910,novelty:,26.263130188,st
2,910,look:,left,st
2,911,look:,left,st
2,912,look:,robot,st
2,912,look:,left,st
2,913,proximity:,71,st
2,913,proximity:,62,st
2,913,look:,robot,st
2,913,proximity:,56,st
2,914,novelty:,9.6246528626,st
2,914,proximity:,49,st
2,914,look:,right,st
2,914,look:,robot,st
2,915,look:,robot,st
2,916,look:,robot,st
2,917,look:,robot,st
2,918,look:,robot,st
2,919,proximity:,55,st
2,919,look:,robot,st
2,920,look:,robot,st
2,921,proximity:,61,st
2,921,look:,robot,st
2,922,look:,robot,st
2,923,look:,robot,st
2,925,look:,robot,st
2,926,look:,robot,st
2,927,look:,robot,st
2,928,look:,robot,st
2,929,look:,robot,st
2,930,look:,robot,st
2,931,look:,robot,st
2,932,look:,robot,st
2,933,look:,robot,st
2,933,proximity:,67,st
2,934,look:,robot,st
2,935,look:,robot,st
2,936,look:,robot,st
2,937,look:,robot,st
2,938,look:,robot,st
2,938,proximity:,73,st
2,939,novelty:,24.2501525879,st
2,939,look:,robot,st
2,939,proximity:,79,st
2,939,look:,left,st
2,939,movement:,4720,st
2,939,movement:,14016,st
2,940,proximity:,70,st
2,940,movement:,2896,st
2,940,proximity:,64,st
2,940,movement:,4880,st
2,940,look:,robot,st
2,940,movement:,17872,st
2,940,movement:,13168,st
2,940,movement:,-3088,st
2,940,movement:,4208,st
2,941,movement:,-3024,st
2,941,proximity:,48,st
2,941,movement:,5904,st
2,941,look:,left,st
2,941,proximity:,68,st
2,942,movement:,-1440,st
2,942,movement:,-16,st
2,942,look:,left,st
2,943,proximity:,62,st
2,943,movement:,19760,st
2,943,look:,left,st
2,943,movement:,-17200,st
2,943,movement:,16464,st
2,944,proximity:,56,st
2,944,movement:,13472,st
2,944,movement:,17936,st
2,944,look:,robot,st
2,944,proximity:,63,st
2,944,proximity:,69,st
2,945,look:,robot,st
2,946,look:,robot,st
2,947,look:,robot,st
2,948,look:,robot,st
2,949,look:,robot,st
2,950,look:,robot,st
2,951,look:,robot,st
2,952,look:,robot,st
2,953,look:,robot,st
2,953,proximity:,78,st
2,953,novelty:,17.3540325165,st
2,954,look:,left,st
2,956,look:,left,st
2,956,proximity:,84,st
2,958,look:,left,st
2,959,look:,left,st
2,959,proximity:,76,st
2,959,look:,robot,st
2,960,look:,robot,st
2,961,proximity:,70,st
2,962,look:,robot,st
2,963,look:,robot,st
2,964,look:,robot,st
2,964,proximity:,76,st
2,965,look:,left,st
2,965,look:,leftrobot,st
2,966,look:,robot,st
2,966,proximity:,82,st
2,966,look:,left,st
2,967,look:,robot,st
2,968,look:,robot,st
2,969,look:,robot,st
2,970,look:,robot,st
2,971,look:,robot,st
2,971,look:,left,st
2,971,movement:,-1504,st
2,971,proximity:,75,st
2,971,movement:,24976,st
2,971,movement:,15168,st
2,971,movement:,22064,st
2,971,movement:,-1264,st
2,972,movement:,3680,st
2,972,proximity:,64,st
2,972,movement:,704,st
2,972,movement:,7200,st
2,972,movement:,1024,st
2,972,movement:,4240,st
2,972,movement:,15376,st
2,973,look:,robot,st
2,973,movement:,7328,st
2,973,movement:,4368,st
2,973,movement:,2736,st
2,973,movement:,7728,st
2,973,proximity:,70,st
2,974,movement:,1264,st
2,974,movement:,4080,st
2,974,look:,robot,st
2,974,proximity:,64,st
2,974,movement:,2176,st
2,975,look:,robot,st
2,975,novelty:,12.8937492371,st
2,975,proximity:,73,st
2,976,proximity:,79,st
2,976,look:,left,st
2,977,look:,left,st
2,978,look:,left,st
2,979,proximity:,72,st
2,979,movement:,-2848,st
2,979,proximity:,62,st
2,979,look:,robot,st
2,980,proximity:,68,st
2,980,proximity:,74,st
2,980,look:,robot,st
2,981,proximity:,83,st
2,981,look:,robot,st
2,982,look:,robot,st
2,984,look:,robot,st
2,985,look:,robot,st
2,985,proximity:,89,st
2,986,look:,robot,st
2,987,look:,robot,st
2,988,look:,robot,st
2,989,look:,robot,st
2,989,proximity:,95,st
2,990,look:,robot,st
2,991,look:,robot,st
2,992,look:,robot,st
2,993,look:,robot,st
2,994,look:,robot,st
2,995,look:,robot,cw
2,996,look:,robot,cw
2,996,proximity:,102,cw
2,997,movement:,13664,cw
2,997,novelty:,22.41015625,cw
2,997,movement:,-768,cw
2,997,look:,left,cw
2,997,movement:,-1568,cw
2,997,movement:,-2176,cw
2,997,proximity:,112,cw
2,998,movement:,-2528,cw
2,998,look:,left,cw
2,998,proximity:,120,cw
2,999,look:,left,cw
2,999,movement:,2352,cw
2,999,movement:,3760,cw
2,1000,proximity:,114,cw
2,1000,movement:,3232,cw
2,1001,look:,left,cw
2,1001,movement:,-560,cw
2,1001,movement:,17840,cw
2,1001,movement:,10208,cw
2,1001,proximity:,126,cw
2,1001,movement:,3968,cw
2,1001,movement:,-2464,cw
2,1002,proximity:,140,cw
2,1002,movement:,11728,cw
2,1002,movement:,-2416,cw
2,1002,movement:,-2560,cw
2,1002,movement:,3280,cw
2,1002,movement:,2528,cw
2,1002,movement:,6144,cw
2,1002,movement:,2480,cw
2,1002,movement:,30336,cw
2,1002,movement:,4576,cw
2,1003,movement:,9456,cw
2,1003,movement:,4672,cw
2,1003,movement:,16240,cw
2,1003,movement:,3712,cw
2,1007,movement:,-3680,cw
2,1007,movement:,4528,cw
2,1007,movement:,7760,cw
2,1007,movement:,12368,cw
2,1007,movement:,7008,cw
2,1007,movement:,24992,cw
2,1007,movement:,18256,cw
2,1008,movement:,10416,cw
2,1008,look:,left,cw
2,1008,proximity:,106,cw
2,1008,novelty:,36.8032073975,cw
2,1008,movement:,11088,cw
2,1008,proximity:,92,cw
2,1008,novelty:,2.3055734634,cw
2,1008,movement:,7824,cw
2,1008,proximity:,86,cw
2,1008,movement:,-992,cw
2,1008,movement:,-2704,cw
2,1008,proximity:,80,cw
3,4,proximity:,42,cw
3,6,look:,robot,cw
3,6,proximity:,36,cw
3,7,look:,robot,cw
3,8,look:,robot,cw
3,9,look:,robot,cw
3,10,look:,robot,cw
3,10,movement:,23120,cw
3,10,movement:,-3696,cw
3,11,movement:,-2928,cw
3,11,look:,robot,cw
3,11,proximity:,45,cw
3,11,movement:,-2832,cw
3,11,movement:,1088,cw
3,12,look:,robot,cw
3,12,movement:,-2960,cw
3,12,movement:,5280,cw
3,13,movement:,-1792,cw
3,13,look:,robot,cw
3,13,movement:,-544,cw
3,14,novelty:,13.6948394775,cw
3,14,movement:,-3344,cw
3,14,proximity:,57,cw
3,14,movement:,-2800,cw
3,14,movement:,6304,cw
3,14,proximity:,41,cw
3,14,movement:,-2048,cw
3,14,movement:,3376,cw
3,14,look:,left,cw
3,15,proximity:,34,cw
3,15,movement:,960,cw
3,15,look:,robot,cw
3,17,proximity:,40,cw
3,17,movement:,-3024,cw
3,18,look:,robot,cw
3,18,movement:,-3632,cw
3,18,proximity:,34,cw
3,18,movement:,-1040,cw
3,18,movement:,-2512,cw
3,19,movement:,-1584,cw
3,19,look:,robot,cw
3,19,proximity:,41,cw
3,20,look:,robot,cw
3,21,movement:,80,cw
3,21,look:,robot,cw
3,22,look:,robot,cw
3,23,look:,robot,cw
3,24,look:,robot,cw
3,25,look:,robot,cw
3,27,look:,robot,cw
3,27,movement:,-272,cw
3,27,proximity:,48,cw
3,27,novelty:,16.1168117523,cw
3,27,movement:,-1680,cw
3,27,proximity:,54,cw
3,27,look:,left,cw
3,28,proximity:,48,cw
3,28,movement:,-2992,cw
3,28,movement:,864,cw
3,28,proximity:,54,cw
3,28,movement:,464,cw
3,28,look:,left,cw
3,28,proximity:,61,cw
3,29,movement:,-208,cw
3,29,proximity:,52,cw
3,29,proximity:,59,cw
3,29,movement:,400,cw
3,29,movement:,16352,cw
3,29,movement:,25424,cw
3,29,look:,left,cw
3,29,movement:,11296,cw
3,30,movement:,2816,cw
3,30,movement:,240,cw
3,30,proximity:,68,cw
3,30,proximity:,74,cw
3,30,movement:,-3824,cw
3,30,look:,left,cw
3,31,proximity:,65,cw
3,32,look:,left,cw
3,32,proximity:,81,cw
3,32,proximity:,70,cw
3,33,look:,left,cw
3,33,proximity:,87,cw
3,34,look:,left,cw
3,34,proximity:,73,cw
3,34,movement:,6160,cw
3,34,movement:,-14432,cw
3,35,movement:,-32224,cw
3,35,look:,left,cw
3,35,movement:,21136,cw
3,35,proximity:,108,cw
3,35,movement:,7456,cw
3,35,movement:,-28032,cw
3,35,movement:,10752,cw
3,36,movement:,3680,cw
